CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
4068838;5293504;804502;577430;976;0;982
4025869;5254564;802793;580202;976;0;984
4142812;5393540;808409;581414;1160;0;986
4081044;5304613;801634;580052;1099;0;988
4076161;5306505;812437;581331;733;0;990
4130056;5351366;795347;577451;671;0;992
4111379;5350023;813963;587117;916;0;994
4081411;5313097;807432;581772;916;0;996
4161122;5414659;814023;583855;1221;0;998
4089955;5319323;804624;581629;732;0;1000
4059499;5293749;811399;583249;793;0;1002
4133717;5371873;810484;581132;916;0;1004
4103871;5336107;816466;584188;916;0;1006
4127553;5382921;813291;584431;915;0;1008
4190174;5454210;827940;595060;732;0;1010
4099965;5343065;812986;585261;610;0;1012
4197011;5461228;827268;588655;1221;0;1014
4129995;5369371;815184;585995;1099;0;1016
4152821;5403551;820127;587104;794;0;1018
4140126;5390795;819578;588441;793;0;1020
4128773;5383348;828367;590320;1037;0;1022
4225331;5479783;826231;590891;855;0;1024
