CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
8214945;10614109;1395321;1159383;1343;0;994
8353006;10793490;1398800;1165999;1038;0;996
8259012;10676730;1403805;1163405;977;0;998
8389322;10826694;1405819;1168725;916;0;1000
8260477;10675632;1401547;1164322;916;0;1002
8268595;10678073;1392086;1154484;977;0;1004
8317117;10758334;1422420;1175470;1526;0;1006
8360452;10794284;1405575;1167891;1221;0;1008
8318338;10746982;1411190;1167235;1099;0;1010
8388040;10832309;1409421;1171856;1159;0;1012
8251443;10653049;1403927;1159277;1037;0;1014
8354471;10793551;1408871;1170292;1221;0;1016
8339701;10780063;1411984;1172058;855;0;1018
8315896;10748447;1405698;1165770;1404;0;1020
8394510;10839328;1426021;1176251;916;0;1022
8385110;10842624;1423092;1180459;1221;0;1024
