CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
68790229;88775408;10058690;9449559;5554;0;280
68083505;88406146;10216099;9611231;5554;0;282
72120909;91951363;9964207;9396793;2747;0;284
70689699;90864392;10151463;9539205;5127;0;286
71587097;92056221;10302830;9678069;6287;0;288
68736274;89921034;10635898;10019349;6775;0;290
71104677;92229012;10626193;9992258;7019;0;292
71107728;92215095;10609043;9978424;5433;0;294
71998962;92732611;10407505;9845077;1282;0;296
72144773;93489140;10732089;10100063;6409;0;298
75150747;96327940;10657321;10024799;6653;0;300
73076473;94888124;10948580;10308159;6287;0;302
77049974;98466545;10790011;10130928;5615;0;304
76200794;98512810;11216585;10553767;6531;0;306
78323164;99610707;10726047;10079994;6165;0;308
76274585;98391716;11121492;10459123;6042;0;310
77862228;99810413;11039767;10382173;5494;0;312
79888650;102123213;11183321;10528803;5798;0;314
77563888;100135058;11339632;10680495;5799;0;316
78667828;101485824;11476105;10804031;5554;0;318
78563581;101414474;11506867;10816389;6165;0;320
79207317;102207930;11567720;10894132;6470;0;322
80550392;103860757;11728851;11027923;6592;0;324
82171421;105074438;11506501;10846061;5920;0;326
78926983;102613080;11893280;11206572;5188;0;328
82561312;105777195;11686493;10985713;6409;0;330
79796243;104107278;12196014;11494633;6043;0;332
84151396;107490753;11757599;11049625;6043;0;334
80021524;104496437;12281279;11602031;3784;0;336
85012173;108660855;11906891;11183217;6470;0;338
85607874;109534815;12035674;11320981;6775;0;340
86181786;110526816;12245391;11523569;5737;0;342
85626550;110106530;12307768;11580599;6409;0;344
82436557;107129303;12387176;11704059;3540;0;346
87878193;112646623;12450591;11724024;5921;0;348
87791767;112454058;12426542;11677102;6470;0;350
83411103;109039760;12864896;12109406;6104;0;352
87859944;112600908;12454009;11710826;7080;0;354
88440753;113496475;12576750;11882889;3418;0;356
90323744;115868600;12842863;12069667;7141;0;358
89953871;115461802;12827848;12067741;7630;0;360
90809887;116605781;12972929;12198284;7446;0;362
90782787;116543341;12948392;12191261;6714;0;364
90282362;116044564;12914578;12226417;2136;0;366
92072152;118379213;13234952;12444719;7019;0;368
93065863;119209290;13161344;12368000;6957;0;370
89250260;116172616;13513455;12750308;6835;0;372
94795900;121321588;13336513;12548490;7507;0;374
92238838;118539919;13175138;12474475;2014;0;376
93381841;120177610;13483424;12679223;6225;0;378
95496398;122849905;13749293;12952858;6836;0;380
95823180;122605094;13486842;12676643;7446;0;382
92024972;119460815;13814295;12991835;6775;0;384
96544308;123537160;13585964;12764842;7324;0;386
97619012;124748155;13680262;12848239;5859;0;388
97561274;125229232;13911890;13080096;7141;0;390
96885800;124933457;14077357;13272553;6897;0;392
98628105;126034407;13803736;12970495;6103;0;394
99002615;126661541;13930872;13089940;8667;0;396
98173638;126717083;14331506;13485162;7019;0;398
100305041;128265419;14064600;13230847;6226;0;400
101348129;129804661;14314172;13461138;6958;0;402
99603505;128395667;14477868;13621446;7386;0;404
102603070;130957184;14298364;13439475;6653;0;406
99957874;128835913;14508081;13686099;6591;0;408
104306069;133382349;14622948;13752759;6775;0;410
103223429;132585354;14767907;13893921;7507;0;412
103748209;132938015;14693017;13815536;6775;0;414
102799053;131923613;14630456;13793851;5676;0;416
104251381;133799524;14849510;13975970;6835;0;418
104991064;134661276;14931541;14032504;7690;0;420
105197423;134858236;14928368;14026442;9033;0;422
105149511;135294331;15140342;14297666;4882;0;424
108394987;138474255;15111777;14231332;6653;0;426
105403844;135999652;15377158;14467417;7812;0;428
109256862;139610666;15251242;14351037;8667;0;430
105824986;135933429;15130210;14266682;5127;0;432
107346588;137935804;15393394;14469720;7629;0;434
110998068;141570073;15393332;14472415;7873;0;436
107418854;138432629;15616598;14675795;8789;0;438
108408475;139318491;15517172;14653946;4517;0;440
112123249;143244201;15652120;14713565;8118;0;442
111177755;142857544;15905050;14986011;7751;0;444
111041952;142892090;16015035;15078080;7569;0;446
111112692;142616395;15815938;14947228;3906;0;448
113300064;144787532;15851034;14893259;7690;0;450
113052323;145094111;16126545;15166563;7935;0;452
115967050;148900803;16561175;15600676;9033;0;454
112439409;144690304;16182331;15287594;4090;0;456
112798905;144926082;16147054;15211373;7690;0;458
116580024;149323226;16457721;15479055;7629;0;460
117056402;149996503;16561786;15574268;10010;0;462
115937508;148512376;16343220;15438537;3357;0;464
117358037;150311077;16560504;15577537;7324;0;466
117919926;151263590;16773272;15780924;7446;0;468
117074895;150300396;16708514;15719905;9827;0;470
118205325;151802712;16817157;15952985;3601;0;472
117746586;151163798;16802631;15826375;7935;0;474
117507207;150845623;16777606;15791482;8423;0;476
119032105;152701635;16949786;15935493;9094;0;478
118058047;151677285;16834734;15941329;2869;0;480
119371947;153109227;16981707;15967919;8362;0;482
121177424;155329741;17182452;16157860;8972;0;484
121841973;156165127;17264910;16239223;8179;0;486
120356626;154645051;17176043;16267936;1892;0;488
122138970;156985804;17486954;16476637;9583;0;490
122148979;156913050;17467301;16437161;8117;0;492
125030686;160547502;17830520;16826291;7690;0;494
122581657;157151453;17307023;16411965;794;0;496
125306625;160437090;17650895;16631534;8545;0;498
126178571;161773329;17902664;16836970;8606;0;500
124360522;160056902;17928054;16879007;8911;0;502
124592577;160194170;17882889;16832352;8057;0;504
126376691;161737196;17801713;16737942;8301;0;506
126337140;161719984;17787918;16748414;8484;0;508
125825911;161829237;18006424;17083824;1404;0;510
125790511;161926099;18165969;17091894;8789;0;512
131511443;168020382;18366469;17278591;8911;0;514
128435828;164704412;18214858;17167509;7874;0;516
127169474;163949471;18451918;17387950;9583;0;518
130047702;166270632;18239700;17142397;9094;0;520
129784335;166432375;18415236;17334225;7813;0;522
129356298;166527405;18693922;17589731;9094;0;524
132685085;169550286;18540296;17460978;9217;0;526
133041041;169973564;18594435;17498021;8179;0;528
132128018;169766289;18915601;17812236;8667;0;530
132935634;170441580;18865369;17740912;9644;0;532
132366727;169666497;18763441;17667589;9582;0;534
134847372;173118270;19238598;18119006;8911;0;536
134761557;172822007;19158764;18025426;9094;0;538
133238734;171090077;19005688;17926489;7568;0;540
135217977;173517378;19264294;18109985;8850;0;542
136954240;175442849;19330456;18190938;8789;0;544
134167991;172682907;19360302;18246747;7812;0;546
138772899;177316868;19392895;18256677;10254;0;548
135426472;174502544;19631298;18498978;9155;0;550
138191175;176996128;19480236;18368411;8240;0;552
138612621;177602084;19614757;18468516;9948;0;554
137175491;176686376;19849741;18711229;9156;0;556
141278813;180933313;19865305;18773732;7202;0;558
141070196;180592250;19869273;18712804;9765;0;560
139114818;178955658;20030100;18862238;9644;0;562
140286079;180343044;20101267;18981295;6897;0;564
142420656;182103293;19948252;18778468;8667;0;566
